incidencia_id;viaje_id;vehiculo_id;conductor_id;linea_id;fecha;anno;mes;hora_incidencia;tipo_incidencia;categoria;severidad;requiere_retirada;duracion_resolucion_dias;vehiculo_sustituto;coste_estimado_eur
3154;34138;35;7;10;15/09/2023;2023;9;23:50:00;Accidente grave;Seguridad;Critica;VERDADERO;9;VERDADERO;1326108
3155;31231;26;12;5;27/10/2022;2022;10;8:05:00;Fallo climatizacion;Vehiculo;Baja;FALSO;21;FALSO;12729
3156;44958;19;19;10;17/06/2024;2024;6;23:15:00;Pinchazo;Vehiculo;Media;VERDADERO;77;VERDADERO;12021
3157;3031;8;8;9;28/10/2023;2023;10;21:52:00;Averia mecanica;Vehiculo;Alta;VERDADERO;36;FALSO;266339
3158;29207;18;4;9;28/05/2024;2024;5;21:53:00;Fallo climatizacion;Vehiculo;Baja;FALSO;40;FALSO;14045
3159;31461;4;18;2;24/07/2022;2022;7;7:57:00;Huelga parcial;Operacional;Alta;VERDADERO;26;VERDADERO;0
3160;40777;38;10;1;18/03/2024;2024;3;10:00:00;Huelga parcial;Operacional;Alta;VERDADERO;10;FALSO;0
3161;43706;27;27;8;19/02/2023;2023;2;17:45:00;Pasajero enfermo;Servicio;Media;FALSO;6;FALSO;3541
3162;28615;14;28;2;19/01/2023;2023;1;16:34:00;Pinchazo;Vehiculo;Media;VERDADERO;10;VERDADERO;27333
3163;30871;2;16;9;24/06/2024;2024;6;6:57:00;Fallo climatizacion;Vehiculo;Baja;FALSO;5;FALSO;23126
3164;9069;40;26;4;01/06/2023;2023;6;7:21:00;Vandalismo;Seguridad;Media;FALSO;5;FALSO;44524
3165;22922;33;19;2;21/09/2022;2022;9;7:53:00;Averia mecanica;Vehiculo;Alta;VERDADERO;5;FALSO;80967
3166;36212;9;9;3;13/08/2022;2022;8;21:00:00;Pinchazo;Vehiculo;Media;VERDADERO;5;VERDADERO;11602
3167;30421;14;14;6;21/07/2022;2022;7;18:54:00;Accidente grave;Seguridad;Critica;VERDADERO;16;FALSO;246958
3168;3228;37;9;3;24/04/2022;2022;4;10:00:00;Averia mecanica;Vehiculo;Alta;VERDADERO;75;VERDADERO;234304
3169;44490;13;27;4;14/05/2023;2023;5;8:02:00;Accidente grave;Seguridad;Critica;VERDADERO;5;VERDADERO;418366
3170;25420;11;25;1;12/06/2023;2023;6;20:26:00;Huelga parcial;Operacional;Alta;VERDADERO;118;FALSO;0
3171;32344;5;5;9;13/01/2022;2022;1;16:50:00;Pasajero enfermo;Servicio;Media;FALSO;5;FALSO;6229
3172;30373;8;22;4;26/09/2023;2023;9;6:46:00;Pasajero enfermo;Servicio;Media;FALSO;9;FALSO;642
3173;18380;27;13;9;08/09/2023;2023;9;14:52:00;Pasajero enfermo;Servicio;Media;FALSO;19;FALSO;222
3174;35716;17;17;8;02/10/2024;2024;10;18:20:00;Fallo climatizacion;Vehiculo;Baja;FALSO;5;FALSO;27021
3175;43932;1;1;5;05/01/2022;2022;1;20:56:00;Obras calzada;Externo;Media;FALSO;45;FALSO;0
3176;5708;39;25;10;17/06/2022;2022;6;23:50:00;Averia mecanica;Vehiculo;Alta;VERDADERO;153;FALSO;30002
3177;49578;19;19;6;18/11/2023;2023;11;13:51:00;Retencion trafico;Externo;Baja;FALSO;8;FALSO;3586
3178;26773;20;6;10;22/12/2023;2023;12;23:15:00;Vandalismo;Seguridad;Media;FALSO;13;FALSO;3840
3179;37655;24;24;5;29/03/2022;2022;3;16:20:00;Condiciones meteo;Externo;Media;FALSO;39;FALSO;0
3180;386;9;23;2;01/08/2022;2022;8;10:11:00;Condiciones meteo;Externo;Media;FALSO;5;FALSO;0
3181;39191;6;20;2;06/10/2024;2024;10;6:31:00;Accidente leve;Seguridad;Alta;VERDADERO;55;VERDADERO;60475
3182;3376;17;17;1;06/03/2023;2023;3;17:17:00;Obras calzada;Externo;Media;FALSO;31;FALSO;0
3183;29725;32;18;8;20/10/2023;2023;10;19:28:00;Pasajero enfermo;Servicio;Media;FALSO;33;FALSO;3121
3184;18893;36;22;9;09/07/2023;2023;7;7:22:00;Averia mecanica;Vehiculo;Alta;VERDADERO;19;FALSO;256868
3185;30062;33;19;1;23/03/2022;2022;3;8:20:00;Pinchazo;Vehiculo;Media;VERDADERO;5;VERDADERO;30461
3186;3864;1;1;10;16/04/2024;2024;4;1:28:00;Huelga parcial;Operacional;Alta;VERDADERO;56;VERDADERO;0
3187;43116;25;25;1;01/08/2022;2022;8;21:00:00;Fallo electrico;Vehiculo;Alta;VERDADERO;48;VERDADERO;105561
3188;7210;29;15;8;12/02/2023;2023;2;22:10:00;Pinchazo;Vehiculo;Media;VERDADERO;5;VERDADERO;3009
3189;3367;8;8;3;09/05/2024;2024;5;20:59:00;Pinchazo;Vehiculo;Media;VERDADERO;5;VERDADERO;33976
3190;14442;37;23;9;12/03/2022;2022;3;9:51:00;Huelga parcial;Operacional;Alta;VERDADERO;23;VERDADERO;0
3191;15971;12;12;6;19/04/2023;2023;4;10:20:00;Fallo electrico;Vehiculo;Alta;VERDADERO;234;VERDADERO;162049
3192;45343;26;12;5;20/04/2024;2024;4;16:41:00;Retencion trafico;Externo;Baja;FALSO;21;FALSO;4587
3193;6076;29;1;5;11/01/2024;2024;1;13:10:00;Fallo electrico;Vehiculo;Alta;VERDADERO;5;FALSO;170494
3194;32811;10;24;7;30/08/2024;2024;8;16:33:00;Fallo electrico;Vehiculo;Alta;VERDADERO;9;VERDADERO;88299
3195;47849;12;26;1;06/03/2023;2023;3;10:51:00;Condiciones meteo;Externo;Media;FALSO;31;FALSO;0
3196;38202;25;11;7;10/08/2024;2024;8;6:25:00;Condiciones meteo;Externo;Media;FALSO;11;FALSO;0
3197;32662;29;15;6;08/06/2024;2024;6;19:40:00;Condiciones meteo;Externo;Media;FALSO;30;FALSO;0
3198;2096;39;25;6;20/07/2022;2022;7;15:17:00;Obras calzada;Externo;Media;FALSO;19;FALSO;0
3199;28781;12;26;4;26/02/2024;2024;2;8:31:00;Condiciones meteo;Externo;Media;FALSO;13;FALSO;0
3200;42963;40;12;7;22/09/2023;2023;9;16:04:00;Obras calzada;Externo;Media;FALSO;19;FALSO;0
3201;31466;9;23;4;04/01/2024;2024;1;20:53:00;Fallo electrico;Vehiculo;Alta;VERDADERO;30;FALSO;10737
3202;3759;22;8;5;05/01/2022;2022;1;6:52:00;Accidente leve;Seguridad;Alta;VERDADERO;22;VERDADERO;268016
3203;30137;24;10;6;11/06/2023;2023;6;14:21:00;Accidente grave;Seguridad;Critica;VERDADERO;68;VERDADERO;654927
3204;13343;30;16;2;24/07/2022;2022;7;11:02:00;Obras calzada;Externo;Media;FALSO;5;FALSO;0
3205;37834;35;7;3;10/02/2024;2024;2;17:11:00;Vandalismo;Seguridad;Media;FALSO;5;FALSO;51993
3206;16919;36;8;6;08/01/2023;2023;1;10:31:00;Fallo electrico;Vehiculo;Alta;VERDADERO;105;VERDADERO;63906
3207;26793;40;26;2;25/11/2022;2022;11;22:50:00;Fallo electrico;Vehiculo;Alta;VERDADERO;59;VERDADERO;4286
3208;28792;23;9;3;11/10/2024;2024;10;10:43:00;Vandalismo;Seguridad;Media;FALSO;17;FALSO;13817
3209;46386;19;19;10;11/09/2022;2022;9;5:50:00;Accidente grave;Seguridad;Critica;VERDADERO;73;VERDADERO;940279
3210;47795;42;28;6;06/03/2022;2022;3;17:01:00;Pinchazo;Vehiculo;Media;VERDADERO;12;FALSO;17934
3211;13675;26;12;7;30/12/2023;2023;12;7:40:00;Vandalismo;Seguridad;Media;FALSO;16;FALSO;16413
3212;19394;33;19;10;01/12/2022;2022;12;1:00:00;Pinchazo;Vehiculo;Media;VERDADERO;5;VERDADERO;34928
3213;16766;9;23;2;07/09/2023;2023;9;9:33:00;Accidente leve;Seguridad;Alta;VERDADERO;88;VERDADERO;79414
3214;11314;17;3;7;21/08/2023;2023;8;15:31:00;Fallo electrico;Vehiculo;Alta;VERDADERO;64;FALSO;198507
3215;46457;6;6;2;06/08/2023;2023;8;15:00:00;Retencion trafico;Externo;Baja;FALSO;20;FALSO;4264
3216;22609;14;14;1;21/12/2023;2023;12;22:00:00;Condiciones meteo;Externo;Media;FALSO;29;FALSO;0
3217;8921;18;18;7;30/07/2024;2024;7;8:36:00;Accidente leve;Seguridad;Alta;VERDADERO;30;VERDADERO;126453
3218;1282;23;23;7;23/11/2023;2023;11;6:57:00;Fallo electrico;Vehiculo;Alta;VERDADERO;51;VERDADERO;51785
3219;46450;41;27;10;15/07/2023;2023;7;2:09:00;Obras calzada;Externo;Media;FALSO;32;FALSO;0
3220;33864;13;13;9;16/08/2023;2023;8;13:00:00;Huelga parcial;Operacional;Alta;VERDADERO;5;VERDADERO;0
3221;9065;36;22;10;08/03/2023;2023;3;22:14:00;Averia mecanica;Vehiculo;Alta;VERDADERO;67;VERDADERO;135091
3222;39822;7;7;4;19/09/2024;2024;9;20:40:00;Condiciones meteo;Externo;Media;FALSO;31;FALSO;0
3223;23078;21;7;5;10/03/2022;2022;3;17:39:00;Condiciones meteo;Externo;Media;FALSO;26;FALSO;0
3224;24066;1;15;6;21/03/2024;2024;3;7:40:00;Vandalismo;Seguridad;Media;FALSO;5;FALSO;5285
3225;915;34;20;4;05/11/2024;2024;11;10:54:00;Huelga parcial;Operacional;Alta;VERDADERO;5;FALSO;0
3226;22126;35;7;10;11/05/2022;2022;5;23:40:00;Retencion trafico;Externo;Baja;FALSO;5;FALSO;4983
3227;23365;14;14;4;18/09/2022;2022;9;12:31:00;Pinchazo;Vehiculo;Media;VERDADERO;9;VERDADERO;35783
3228;31432;17;17;9;02/11/2022;2022;11;19:10:00;Accidente leve;Seguridad;Alta;VERDADERO;34;VERDADERO;122815
3229;26750;39;11;3;23/02/2024;2024;2;6:44:00;Pinchazo;Vehiculo;Media;VERDADERO;5;VERDADERO;25928
3230;33780;13;13;3;25/10/2022;2022;10;20:42:00;Fallo climatizacion;Vehiculo;Baja;FALSO;16;FALSO;14856
3231;41928;13;13;1;23/02/2024;2024;2;22:40:00;Averia mecanica;Vehiculo;Alta;VERDADERO;105;VERDADERO;64378
3232;17472;1;1;8;19/04/2023;2023;4;6:00:00;Vandalismo;Seguridad;Media;FALSO;5;FALSO;69965
3233;19316;39;25;3;29/01/2024;2024;1;15:55:00;Condiciones meteo;Externo;Media;FALSO;31;FALSO;0
3234;44429;36;22;9;22/06/2024;2024;6;19:19:00;Huelga parcial;Operacional;Alta;VERDADERO;5;VERDADERO;0
3235;32657;24;10;9;29/01/2024;2024;1;15:40:00;Accidente leve;Seguridad;Alta;VERDADERO;12;VERDADERO;294367
3236;36918;1;15;5;07/02/2023;2023;2;18:57:00;Pasajero enfermo;Servicio;Media;FALSO;5;FALSO;378
3237;899;18;4;6;13/05/2022;2022;5;10:48:00;Fallo electrico;Vehiculo;Alta;VERDADERO;92;VERDADERO;156384
3238;23559;40;12;7;15/07/2023;2023;7;9:40:00;Condiciones meteo;Externo;Media;FALSO;55;FALSO;0
3239;46238;39;11;7;15/02/2024;2024;2;6:40:00;Pinchazo;Vehiculo;Media;VERDADERO;23;FALSO;35433
3240;40171;20;20;9;04/08/2023;2023;8;13:03:00;Huelga parcial;Operacional;Alta;VERDADERO;107;VERDADERO;0
3241;23308;41;13;4;27/02/2024;2024;2;21:10:00;Condiciones meteo;Externo;Media;FALSO;11;FALSO;0
3242;17629;32;18;1;01/10/2023;2023;10;19:45:00;Accidente grave;Seguridad;Critica;VERDADERO;65;VERDADERO;244458
3243;17519;6;20;6;09/10/2024;2024;10;7:34:00;Condiciones meteo;Externo;Media;FALSO;39;FALSO;0
3244;972;7;21;8;11/05/2024;2024;5;21:34:00;Pasajero enfermo;Servicio;Media;FALSO;16;FALSO;5136
3245;35853;28;14;4;15/09/2023;2023;9;21:21:00;Condiciones meteo;Externo;Media;FALSO;15;FALSO;0
3246;12131;36;8;9;15/05/2023;2023;5;6:36:00;Averia mecanica;Vehiculo;Alta;VERDADERO;83;VERDADERO;229764
3247;11462;39;11;8;21/10/2023;2023;10;9:10:00;Averia mecanica;Vehiculo;Alta;VERDADERO;24;FALSO;180388
3248;18695;6;20;9;11/01/2024;2024;1;12:00:00;Obras calzada;Externo;Media;FALSO;54;FALSO;0
3249;44136;37;9;10;01/04/2022;2022;4;4:40:00;Huelga parcial;Operacional;Alta;VERDADERO;16;VERDADERO;0
3250;11049;4;18;9;30/10/2024;2024;10;6:35:00;Huelga parcial;Operacional;Alta;VERDADERO;5;VERDADERO;0
3251;18127;26;12;1;09/12/2023;2023;12;9:43:00;Pinchazo;Vehiculo;Media;VERDADERO;5;VERDADERO;34399
3252;6527;18;4;5;13/07/2024;2024;7;8:29:00;Pinchazo;Vehiculo;Media;VERDADERO;19;VERDADERO;1567
3253;35963;12;12;6;05/01/2022;2022;1;8:00:00;Pasajero enfermo;Servicio;Media;FALSO;17;FALSO;4001
3254;2133;34;6;4;15/01/2024;2024;1;12:32:00;Accidente grave;Seguridad;Critica;VERDADERO;33;FALSO;1078954
3255;32291;36;8;4;02/11/2024;2024;11;17:42:00;Accidente grave;Seguridad;Critica;VERDADERO;79;VERDADERO;428642
3256;11225;12;26;4;28/10/2023;2023;10;8:02:00;Pasajero enfermo;Servicio;Media;FALSO;28;FALSO;5784
3257;49691;6;20;8;15/06/2023;2023;6;10:11:00;Fallo electrico;Vehiculo;Alta;VERDADERO;90;FALSO;44906
3258;2373;22;22;1;13/06/2024;2024;6;10:56:00;Averia mecanica;Vehiculo;Alta;VERDADERO;56;FALSO;176632
3259;19000;17;17;4;31/07/2023;2023;7;9:38:00;Obras calzada;Externo;Media;FALSO;51;FALSO;0
3260;6485;18;18;4;29/08/2023;2023;8;14:10:00;Accidente grave;Seguridad;Critica;VERDADERO;34;VERDADERO;1220106
3261;18254;27;27;5;20/11/2022;2022;11;11:12:00;Averia mecanica;Vehiculo;Alta;VERDADERO;151;VERDADERO;24011
3262;38924;33;5;4;22/08/2024;2024;8;13:11:00;Fallo electrico;Vehiculo;Alta;VERDADERO;195;VERDADERO;41179
3263;8616;7;21;1;17/10/2024;2024;10;11:02:00;Fallo electrico;Vehiculo;Alta;VERDADERO;43;VERDADERO;14592
3264;28323;16;16;10;26/12/2023;2023;12;23:40:00;Accidente grave;Seguridad;Critica;VERDADERO;16;VERDADERO;1318268
3265;36524;27;13;5;04/04/2023;2023;4;15:24:00;Pinchazo;Vehiculo;Media;VERDADERO;5;VERDADERO;39043
3266;8579;12;12;2;21/08/2023;2023;8;11:22:00;Condiciones meteo;Externo;Media;FALSO;5;FALSO;0
3267;42514;11;11;3;24/09/2022;2022;9;7:13:00;Fallo electrico;Vehiculo;Alta;VERDADERO;11;FALSO;159404
3268;8021;42;14;8;08/05/2024;2024;5;13:03:00;Accidente leve;Seguridad;Alta;VERDADERO;17;VERDADERO;257411
3269;47345;12;26;6;10/06/2023;2023;6;13:07:00;Accidente grave;Seguridad;Critica;VERDADERO;14;VERDADERO;203132
3270;39101;42;14;6;28/03/2022;2022;3;13:20:00;Pinchazo;Vehiculo;Media;VERDADERO;5;FALSO;18028
3271;38367;22;8;7;24/09/2024;2024;9;7:30:00;Retencion trafico;Externo;Baja;FALSO;34;FALSO;966
3272;1013;6;6;4;28/09/2022;2022;9;20:21:00;Condiciones meteo;Externo;Media;FALSO;10;FALSO;0
3273;2248;23;9;9;10/05/2023;2023;5;22:40:00;Condiciones meteo;Externo;Media;FALSO;5;FALSO;0
3274;21318;25;11;10;07/01/2022;2022;1;4:31:00;Vandalismo;Seguridad;Media;FALSO;9;FALSO;74666
3275;44843;30;16;4;02/04/2023;2023;4;8:41:00;Huelga parcial;Operacional;Alta;VERDADERO;5;VERDADERO;0
3276;33284;21;21;2;28/01/2024;2024;1;22:22:00;Pasajero enfermo;Servicio;Media;FALSO;50;FALSO;3124
3277;37639;8;8;10;27/05/2024;2024;5;2:00:00;Obras calzada;Externo;Media;FALSO;11;FALSO;0
3278;41587;8;8;5;25/12/2022;2022;12;16:43:00;Accidente leve;Seguridad;Alta;VERDADERO;18;VERDADERO;227953
3279;49129;32;18;7;18/06/2024;2024;6;11:00:00;Accidente leve;Seguridad;Alta;VERDADERO;5;FALSO;94438
3280;48363;22;8;1;03/07/2023;2023;7;14:53:00;Accidente leve;Seguridad;Alta;VERDADERO;162;FALSO;37231
3281;44020;5;5;7;29/09/2022;2022;9;6:34:00;Vandalismo;Seguridad;Media;FALSO;14;FALSO;3661
3282;20496;1;1;6;09/02/2022;2022;2;18:10:00;Obras calzada;Externo;Media;FALSO;5;FALSO;0
3283;5568;25;25;2;30/03/2022;2022;3;20:35:00;Obras calzada;Externo;Media;FALSO;11;FALSO;0
3284;11833;32;18;3;26/02/2024;2024;2;9:34:00;Pasajero enfermo;Servicio;Media;FALSO;7;FALSO;9672
3285;38331;28;28;4;08/03/2024;2024;3;20:27:00;Obras calzada;Externo;Media;FALSO;20;FALSO;0
3286;32212;41;13;1;27/02/2023;2023;2;7:50:00;Condiciones meteo;Externo;Media;FALSO;5;FALSO;0
3287;25616;39;25;5;09/02/2024;2024;2;16:21:00;Pinchazo;Vehiculo;Media;VERDADERO;30;VERDADERO;35798
3288;44932;35;21;9;20/01/2023;2023;1;15:22:00;Accidente grave;Seguridad;Critica;VERDADERO;116;FALSO;602958
3289;232;23;9;7;09/10/2022;2022;10;12:50:00;Pinchazo;Vehiculo;Media;VERDADERO;14;FALSO;38347
3290;38515;2;16;5;23/04/2023;2023;4;16:10:00;Vandalismo;Seguridad;Media;FALSO;5;FALSO;14684
3291;41664;1;1;2;11/06/2023;2023;6;10:31:00;Fallo climatizacion;Vehiculo;Baja;FALSO;5;FALSO;25616
3292;5978;15;15;1;30/12/2024;2024;12;9:40:00;Accidente grave;Seguridad;Critica;VERDADERO;7;VERDADERO;841107
3293;6649;14;14;3;01/06/2022;2022;6;14:42:00;Pasajero enfermo;Servicio;Media;FALSO;8;FALSO;3829
3294;40880;15;1;1;25/06/2022;2022;6;8:11:00;Obras calzada;Externo;Media;FALSO;5;FALSO;0
3295;37519;14;28;10;04/12/2022;2022;12;3:09:00;Accidente grave;Seguridad;Critica;VERDADERO;16;VERDADERO;1465488
3296;17610;13;27;9;19/09/2023;2023;9;9:21:00;Pinchazo;Vehiculo;Media;VERDADERO;7;VERDADERO;22452
3297;28060;5;5;9;29/08/2023;2023;8;11:30:00;Accidente grave;Seguridad;Critica;VERDADERO;60;VERDADERO;279252
3298;12258;37;23;10;18/11/2024;2024;11;0:40:00;Averia mecanica;Vehiculo;Alta;VERDADERO;27;VERDADERO;255575
3299;23746;17;3;6;15/04/2023;2023;4;18:40:00;Obras calzada;Externo;Media;FALSO;5;FALSO;0
3300;21357;22;22;2;03/11/2023;2023;11;18:14:00;Fallo climatizacion;Vehiculo;Baja;FALSO;5;FALSO;8697
3301;2894;39;11;10;22/08/2024;2024;8;23:06:00;Fallo electrico;Vehiculo;Alta;VERDADERO;13;VERDADERO;68689
3302;24415;14;28;3;15/12/2024;2024;12;18:02:00;Accidente grave;Seguridad;Critica;VERDADERO;5;VERDADERO;1199225
3303;14230;35;7;10;12/01/2024;2024;1;3:00:00;Averia mecanica;Vehiculo;Alta;VERDADERO;44;FALSO;175616
3304;23400;7;21;10;18/01/2022;2022;1;23:40:00;Obras calzada;Externo;Media;FALSO;12;FALSO;0
3305;2639;36;8;10;07/10/2024;2024;10;2:10:00;Retencion trafico;Externo;Baja;FALSO;14;FALSO;1174
3306;47262;13;27;9;06/09/2024;2024;9;9:00:00;Accidente grave;Seguridad;Critica;VERDADERO;17;VERDADERO;505907
3307;10152;31;17;3;16/11/2024;2024;11;17:14:00;Huelga parcial;Operacional;Alta;VERDADERO;38;VERDADERO;0
3308;45311;36;8;1;23/03/2024;2024;3;13:20:00;Obras calzada;Externo;Media;FALSO;8;FALSO;0
3309;14418;13;27;7;29/03/2024;2024;3;7:45:00;Accidente grave;Seguridad;Critica;VERDADERO;16;VERDADERO;339995
3310;39357;4;18;7;01/12/2023;2023;12;8:24:00;Huelga parcial;Operacional;Alta;VERDADERO;213;FALSO;0
3311;30251;12;12;9;16/05/2022;2022;5;15:28:00;Fallo electrico;Vehiculo;Alta;VERDADERO;21;VERDADERO;129474
3312;28593;34;6;3;26/05/2023;2023;5;7:43:00;Pinchazo;Vehiculo;Media;VERDADERO;12;VERDADERO;20539
3313;48389;6;6;7;09/09/2022;2022;9;19:03:00;Retencion trafico;Externo;Baja;FALSO;5;FALSO;4969
3314;21211;2;16;3;04/02/2022;2022;2;16:14:00;Huelga parcial;Operacional;Alta;VERDADERO;80;VERDADERO;0
3315;42733;20;6;6;18/06/2023;2023;6;6:34:00;Accidente leve;Seguridad;Alta;VERDADERO;48;VERDADERO;172103
3316;10971;10;24;7;26/03/2023;2023;3;19:24:00;Pasajero enfermo;Servicio;Media;FALSO;52;FALSO;3684
3317;31538;39;11;7;08/10/2024;2024;10;10:21:00;Retencion trafico;Externo;Baja;FALSO;15;FALSO;4062
3318;26534;33;19;1;07/03/2023;2023;3;21:31:00;Accidente leve;Seguridad;Alta;VERDADERO;27;FALSO;191311
3319;29312;39;25;7;20/11/2023;2023;11;16:53:00;Averia mecanica;Vehiculo;Alta;VERDADERO;18;VERDADERO;92542
3320;36836;3;17;1;15/09/2022;2022;9;15:00:00;Pinchazo;Vehiculo;Media;VERDADERO;5;FALSO;26676
3321;5932;11;25;6;09/11/2022;2022;11;7:35:00;Fallo electrico;Vehiculo;Alta;VERDADERO;5;VERDADERO;57497
3322;3805;26;26;1;27/11/2024;2024;11;9:23:00;Obras calzada;Externo;Media;FALSO;7;FALSO;0
3323;30203;6;20;9;28/11/2023;2023;11;18:45:00;Obras calzada;Externo;Media;FALSO;8;FALSO;0
3324;33212;33;5;1;31/01/2024;2024;1;13:10:00;Condiciones meteo;Externo;Media;FALSO;14;FALSO;0
3325;48170;39;11;5;23/03/2023;2023;3;11:10:00;Pinchazo;Vehiculo;Media;VERDADERO;5;VERDADERO;15255
3326;2981;42;14;3;24/10/2024;2024;10;21:01:00;Retencion trafico;Externo;Baja;FALSO;7;FALSO;407
3327;16786;29;15;7;26/05/2024;2024;5;18:32:00;Pinchazo;Vehiculo;Media;VERDADERO;5;VERDADERO;38739
3328;25498;5;19;6;10/07/2022;2022;7;16:33:00;Obras calzada;Externo;Media;FALSO;12;FALSO;0
3329;3738;1;15;7;29/04/2022;2022;4;18:33:00;Fallo electrico;Vehiculo;Alta;VERDADERO;5;VERDADERO;183372
3330;31467;10;24;10;01/03/2024;2024;3;23:10:00;Obras calzada;Externo;Media;FALSO;5;FALSO;0
3331;21681;10;10;3;27/02/2023;2023;2;9:34:00;Huelga parcial;Operacional;Alta;VERDADERO;32;VERDADERO;0
3332;47030;33;19;6;07/11/2022;2022;11;7:05:00;Accidente leve;Seguridad;Alta;VERDADERO;14;FALSO;24449
3333;20993;36;22;6;06/08/2024;2024;8;7:37:00;Accidente grave;Seguridad;Critica;VERDADERO;174;VERDADERO;1408177
3334;23410;17;3;7;04/01/2022;2022;1;12:51:00;Pasajero enfermo;Servicio;Media;FALSO;5;FALSO;479
3335;4378;11;11;6;07/09/2023;2023;9;10:51:00;Obras calzada;Externo;Media;FALSO;19;FALSO;0
3336;24848;27;13;7;25/06/2024;2024;6;19:34:00;Obras calzada;Externo;Media;FALSO;48;FALSO;0
3337;45656;3;17;1;03/07/2022;2022;7;8:40:00;Retencion trafico;Externo;Baja;FALSO;20;FALSO;3664
3338;42861;22;22;4;14/03/2022;2022;3;10:00:00;Retencion trafico;Externo;Baja;FALSO;20;FALSO;3042
3339;43942;11;11;2;03/04/2022;2022;4;18:30:00;Pinchazo;Vehiculo;Media;VERDADERO;11;VERDADERO;22009
3340;3096;31;17;1;17/11/2024;2024;11;13:02:00;Averia mecanica;Vehiculo;Alta;VERDADERO;5;VERDADERO;59588
3341;36268;23;9;8;23/11/2022;2022;11;7:56:00;Obras calzada;Externo;Media;FALSO;5;FALSO;0
3342;14278;41;27;5;30/04/2024;2024;4;12:51:00;Accidente leve;Seguridad;Alta;VERDADERO;7;VERDADERO;167222
3343;11592;1;1;9;04/03/2023;2023;3;16:53:00;Obras calzada;Externo;Media;FALSO;5;FALSO;0
3344;44476;41;13;5;13/11/2024;2024;11;6:14:00;Retencion trafico;Externo;Baja;FALSO;50;FALSO;4336
3345;46566;31;3;6;27/03/2024;2024;3;6:01:00;Huelga parcial;Operacional;Alta;VERDADERO;18;FALSO;0
3346;43711;32;4;1;18/01/2022;2022;1;10:50:00;Pasajero enfermo;Servicio;Media;FALSO;26;FALSO;6574
3347;38692;11;25;4;01/07/2022;2022;7;8:24:00;Obras calzada;Externo;Media;FALSO;28;FALSO;0
3348;27025;20;6;5;03/09/2022;2022;9;21:02:00;Fallo electrico;Vehiculo;Alta;VERDADERO;64;VERDADERO;91361
3349;38845;38;10;3;09/11/2023;2023;11;17:43:00;Accidente leve;Seguridad;Alta;VERDADERO;73;VERDADERO;321873
3350;30142;29;15;8;19/11/2024;2024;11;16:45:00;Obras calzada;Externo;Media;FALSO;11;FALSO;0
3351;8395;38;24;2;22/09/2023;2023;9;22:55:00;Averia mecanica;Vehiculo;Alta;VERDADERO;16;FALSO;185486
3352;4606;29;15;1;08/08/2024;2024;8;11:51:00;Obras calzada;Externo;Media;FALSO;5;FALSO;0
3353;33052;41;13;5;19/10/2024;2024;10;10:27:00;Averia mecanica;Vehiculo;Alta;VERDADERO;85;VERDADERO;285263
3354;35010;25;11;2;26/01/2023;2023;1;18:08:00;Obras calzada;Externo;Media;FALSO;7;FALSO;0
3355;16696;23;9;10;27/05/2024;2024;5;23:31:00;Retencion trafico;Externo;Baja;FALSO;5;FALSO;3553
3356;24588;19;5;10;09/09/2024;2024;9;23:51:00;Accidente grave;Seguridad;Critica;VERDADERO;157;VERDADERO;1261266
3357;18984;1;1;8;09/12/2023;2023;12;9:11:00;Averia mecanica;Vehiculo;Alta;VERDADERO;11;VERDADERO;63699
3358;5716;5;5;3;26/07/2022;2022;7;19:54:00;Fallo electrico;Vehiculo;Alta;VERDADERO;21;VERDADERO;44838
3359;34076;15;1;4;17/12/2022;2022;12;7:00:00;Huelga parcial;Operacional;Alta;VERDADERO;5;VERDADERO;0
3360;41052;19;5;7;24/09/2022;2022;9;21:45:00;Accidente grave;Seguridad;Critica;VERDADERO;68;VERDADERO;224888
3361;22740;19;5;4;26/10/2023;2023;10;10:43:00;Huelga parcial;Operacional;Alta;VERDADERO;67;FALSO;0
3362;32477;12;26;10;04/03/2023;2023;3;22:12:00;Fallo electrico;Vehiculo;Alta;VERDADERO;49;VERDADERO;154581
3363;42199;32;4;2;12/12/2023;2023;12;8:32:00;Pinchazo;Vehiculo;Media;VERDADERO;5;VERDADERO;34452
3364;23866;11;11;10;24/01/2022;2022;1;23:01:00;Condiciones meteo;Externo;Media;FALSO;5;FALSO;0
3365;48816;13;13;4;15/02/2022;2022;2;16:12:00;Averia mecanica;Vehiculo;Alta;VERDADERO;18;VERDADERO;161692
3366;42085;2;2;10;28/07/2024;2024;7;22:39:00;Fallo climatizacion;Vehiculo;Baja;FALSO;42;FALSO;17237
3367;1877;30;2;1;06/02/2024;2024;2;16:30:00;Condiciones meteo;Externo;Media;FALSO;11;FALSO;0
3368;7790;21;7;4;28/07/2023;2023;7;17:02:00;Fallo climatizacion;Vehiculo;Baja;FALSO;14;FALSO;29288
3369;4306;23;23;3;18/04/2024;2024;4;11:40:00;Obras calzada;Externo;Media;FALSO;5;FALSO;0
3370;626;39;11;4;12/07/2024;2024;7;20:20:00;Obras calzada;Externo;Media;FALSO;22;FALSO;0
3371;39756;25;25;10;22/07/2023;2023;7;1:50:00;Obras calzada;Externo;Media;FALSO;18;FALSO;0
